Request_ID,Request_Date,Region,Service_Type,Priority,Customer_Type,Technician_ID,Assignment_Time_Min,Travel_Time_Min,Service_Time_Min,Delay_Reason,Spare_Part_Delay_Min,Approval_Delay_Min,Waiting_Time_Min,Total_Resolution_Time_Min,SLA_Time_Min,SLA_Status,Customer_Rating,Service_Status
SR13071,28-02-2025,Mumbai,Equipment Repair,High,Industrial,T126,34.8,56.5,44.8,No Delay,0,0,28.4,164.5,240,Within SLA,4.8,Completed
SR13072,14-07-2025,Bangalore,Electrical Service,Medium,Residential,T104,25.2,12.8,111.1,Technician Availability,0,0,40.6,189.7,270,Within SLA,4.8,Completed
SR13073,04-05-2026,Hyderabad,Network Support,Medium,Residential,T104,41.1,32.2,72.7,No Delay,0,0,49.9,195.9,270,Within SLA,4.8,Completed
SR13074,06-06-2025,Chennai,Equipment Repair,Critical,Residential,T103,49.3,20.2,104.8,Customer Availability,0,0,22.2,196.5,210,Within SLA,4.4,Completed
SR13075,14-08-2025,Mumbai,Network Support,Critical,Business,T108,32.5,79.3,77.1,Technician Availability,0,0,15.5,204.4,210,Within SLA,4.9,Completed
SR13076,16-02-2026,Bangalore,Equipment Repair,Critical,Industrial,T123,28.6,47.6,80.6,No Delay,0,0,65.8,222.6,210,Breached,4.8,Completed
SR13077,24-07-2025,Bangalore,Network Support,Medium,Business,T109,16.1,46.5,73.8,Spare Part,20,0,76.9,213.3,270,Within SLA,4.3,Completed
SR13078,20-03-2025,Bangalore,Installation,Low,Business,T102,38.3,46.4,77.3,Spare Part,229.5,0,263.4,425.4,300,Breached,3.8,Completed
SR13079,04-05-2025,Pune,Preventive Maintenance,High,Residential,T126,50.9,27.6,125,Scheduling,0,0,54.3,257.8,240,Breached,4.6,Completed
SR13080,16-04-2026,Bangalore,Network Support,Low,Residential,T119,56.4,60.4,57.4,No Delay,0,0,66.5,240.7,300,Within SLA,4.7,Completed
SR13081,06-08-2025,Mumbai,Electrical Service,Low,Business,T122,38.6,86.7,46.7,Spare Part,232.8,0,244.9,416.9,300,Breached,3.6,Completed
SR13082,31-05-2026,Hyderabad,Preventive Maintenance,Low,Business,T118,14,37.6,52.8,Travel,0,0,19.5,123.9,300,Within SLA,4.7,Completed
SR13083,14-04-2025,Mumbai,Preventive Maintenance,High,Industrial,T116,27.9,67.8,72.6,Spare Part,258,0,299.1,467.4,240,Breached,3.4,Completed
SR13084,28-01-2026,Bangalore,Equipment Repair,Low,Residential,T129,52.6,47.8,84.7,Spare Part,82,0,120.3,305.4,300,Breached,4.4,Completed
SR13085,10-03-2026,Hyderabad,Network Support,High,Residential,T128,47.3,34.7,93.5,Spare Part,164.7,0,199.4,374.9,240,Breached,3.8,Completed
SR13086,27-11-2025,Chennai,Preventive Maintenance,Low,Residential,T128,19.5,68.1,84.8,Travel,0,0,28.2,200.6,300,Within SLA,4.4,Completed
SR13087,23-05-2025,Chennai,Electrical Service,Low,Industrial,T118,64.6,17.6,69.4,No Delay,0,0,9.5,161.1,300,Within SLA,4.7,Completed
SR13088,24-06-2026,Mumbai,Electrical Service,Medium,Industrial,T126,18.8,21.6,147.2,Scheduling,0,0,42.9,230.5,270,Within SLA,4.3,Completed
SR13089,05-10-2025,Hyderabad,Electrical Service,Medium,Residential,T118,29.2,85.4,106.4,No Delay,0,0,20.5,241.5,270,Within SLA,4.7,Completed
SR13090,21-08-2025,Mumbai,Equipment Repair,Critical,Residential,T112,42.5,41.9,65.3,Spare Part,176.7,0,222.3,372,210,Breached,4,Completed
SR13091,13-06-2026,Hyderabad,Installation,Critical,Business,T102,33.8,73.8,88,Spare Part,73.3,0,105.3,300.9,210,Breached,3.8,Completed
SR13092,25-07-2026,Hyderabad,Network Support,Low,Business,T129,30.1,47.6,120.6,Spare Part,182.8,0,217.2,415.5,300,Breached,3.7,Completed
SR13093,31-03-2025,Mumbai,Preventive Maintenance,Critical,Industrial,T121,35.2,10,71.8,No Delay,0,0,41.2,158.2,210,Within SLA,5,Completed
SR13094,07-05-2026,Hyderabad,Network Support,High,Residential,T128,50.4,63.6,81.6,Technician Availability,0,0,28.5,224.1,240,Within SLA,4.8,Completed
SR13095,18-07-2025,Bangalore,Preventive Maintenance,Medium,Business,T130,63.8,57.4,75.3,Technician Availability,0,0,21.1,217.6,270,Within SLA,5,Completed
SR13096,28-12-2025,Hyderabad,Equipment Repair,High,Business,T101,39.6,35,122.6,Technician Availability,0,0,35.9,233.1,240,Within SLA,4.7,Completed
SR13097,17-03-2026,Hyderabad,Network Support,High,Residential,T123,25.6,71.9,100.9,Approval,0,85.8,140.4,338.8,240,Breached,4.2,Completed
SR13098,26-01-2025,Mumbai,Equipment Repair,Low,Residential,T116,36.6,68.7,68.6,No Delay,0,0,25.6,199.5,300,Within SLA,4.9,Completed
SR13099,25-01-2025,Chennai,Equipment Repair,Low,Business,T117,64.6,34.9,152.6,Scheduling,0,0,19.6,271.7,300,Within SLA,4.4,Completed
SR13100,29-01-2026,Pune,Network Support,Medium,Residential,T101,47.2,71.7,58.5,Scheduling,0,0,32.4,209.8,270,Within SLA,4.6,Completed
SR13101,22-05-2026,Hyderabad,Network Support,Low,Residential,T121,55.1,54.4,87.7,Travel,0,0,21,218.2,300,Within SLA,5,Completed
SR13102,28-10-2025,Pune,Preventive Maintenance,Medium,Industrial,T123,47.5,51.4,124.4,Technician Availability,0,0,35.9,259.2,270,Within SLA,4.9,Completed
SR13103,05-12-2025,Hyderabad,Electrical Service,High,Business,T103,49.1,35.3,84.8,Travel,0,0,31.7,200.9,240,Within SLA,4.3,Completed
SR13104,24-09-2025,Mumbai,Equipment Repair,High,Business,T123,35.7,31.7,78.5,Approval,0,69.9,79.9,225.8,240,Within SLA,4.6,Completed
SR13105,06-04-2026,Mumbai,Installation,Medium,Industrial,T125,56.6,78.4,101.4,Technician Availability,0,0,46.2,282.6,270,Breached,4.9,Completed
SR13106,01-04-2026,Hyderabad,Preventive Maintenance,Medium,Industrial,T127,5,57.7,93.3,Travel,0,0,19.1,175.1,270,Within SLA,4.8,Completed
SR13107,26-12-2025,Mumbai,Preventive Maintenance,High,Business,T120,43.5,68.9,63.6,Technician Availability,0,0,15.5,191.5,240,Within SLA,4.9,Completed
SR13108,09-03-2025,Mumbai,Electrical Service,Medium,Business,T116,42.2,40.4,109.6,No Delay,0,0,49.9,242.1,270,Within SLA,3.9,Completed
SR13109,16-02-2026,Hyderabad,Electrical Service,High,Residential,T121,22,60.1,63.7,Customer Availability,0,0,8.7,154.5,240,Within SLA,5,Completed
SR13110,06-05-2026,Chennai,Equipment Repair,Critical,Residential,T114,40.2,43,46.8,Spare Part,177.5,0,192.6,322.6,210,Breached,3.8,Completed
SR13111,18-02-2025,Hyderabad,Preventive Maintenance,Critical,Business,T116,43.9,63.3,94.7,Technician Availability,0,0,30.9,232.8,210,Breached,4.5,Completed
SR13112,18-07-2026,Chennai,Preventive Maintenance,High,Residential,T124,9,21.9,62.8,Spare Part,145.7,0,179,272.7,240,Breached,4.2,Completed
SR13113,12-04-2025,Mumbai,Installation,Medium,Residential,T109,40.5,22.3,90.1,No Delay,0,0,59.5,212.4,270,Within SLA,4.5,Completed
SR13114,04-08-2025,Chennai,Equipment Repair,Low,Residential,T121,54.5,27.9,100.7,Scheduling,0,0,28.7,211.8,300,Within SLA,4.4,Completed
SR13115,14-03-2026,Mumbai,Equipment Repair,High,Industrial,T128,60.2,49.8,94.8,Approval,0,96.7,122.8,327.6,240,Breached,4.4,Completed
SR13116,23-07-2026,Chennai,Electrical Service,Critical,Business,T121,44.4,10,183.1,Travel,0,0,53.3,290.8,210,Breached,4.9,Completed
SR13117,13-07-2026,Chennai,Equipment Repair,Low,Business,T102,33.8,59.2,133.4,Technician Availability,0,0,11.8,238.2,300,Within SLA,5,Cancelled
SR13118,08-06-2025,Hyderabad,Installation,Low,Business,T125,49.7,62.3,106.3,Travel,0,0,17.9,236.2,300,Within SLA,4.3,Completed
SR13119,04-05-2026,Chennai,Equipment Repair,High,Residential,T113,22.4,15.1,104.6,Travel,0,0,45.8,187.9,240,Within SLA,4.6,Completed
SR13120,30-08-2025,Mumbai,Network Support,Low,Residential,T122,46.9,41.9,114.1,Spare Part,20,0,40.9,243.8,300,Within SLA,3.8,Completed
SR13121,05-01-2025,Hyderabad,Network Support,Low,Industrial,T105,34.5,87.1,89.8,No Delay,0,0,31.8,243.2,300,Within SLA,4.8,Completed
SR13122,27-12-2025,Chennai,Installation,High,Industrial,T121,52.9,41.2,87.2,Scheduling,0,0,48.4,229.7,240,Within SLA,4.5,Completed
SR13123,04-04-2026,Hyderabad,Electrical Service,Low,Business,T120,28,29.8,88.4,No Delay,0,0,33.7,179.9,300,Within SLA,5,Completed
SR13124,05-09-2025,Pune,Preventive Maintenance,Low,Industrial,T117,61,42.5,75.8,Scheduling,0,0,62.1,241.4,300,Within SLA,4.8,Completed
SR13125,20-07-2026,Hyderabad,Equipment Repair,Medium,Industrial,T106,53.4,73.4,150.8,Approval,0,36,71.5,349.1,270,Breached,3.7,Completed
SR13126,26-02-2026,Pune,Electrical Service,High,Residential,T117,40.7,27,59.8,Approval,0,126.8,145.5,273,240,Breached,4.3,Completed
SR13127,15-01-2025,Pune,Electrical Service,Medium,Business,T126,39.5,61,119.1,No Delay,0,0,48.1,267.7,270,Within SLA,4.8,Completed
SR13128,27-07-2026,Hyderabad,Equipment Repair,Medium,Business,T102,60.8,58.5,114.6,Spare Part,86.5,0,103.5,337.4,270,Breached,4.1,Completed
SR13129,02-05-2025,Mumbai,Preventive Maintenance,High,Industrial,T107,67.5,49.8,111.1,Spare Part,64.8,0,128.6,357,240,Breached,4.2,Completed
SR13130,04-10-2025,Mumbai,Equipment Repair,Medium,Residential,T129,30.1,42.4,92.1,No Delay,0,0,26.7,191.3,270,Within SLA,4.1,Completed
SR13131,12-07-2026,Mumbai,Preventive Maintenance,Low,Industrial,T117,30.7,68.5,63.6,Travel,0,0,59.1,221.9,300,Within SLA,4.5,Completed
SR13132,29-03-2026,Bangalore,Installation,Low,Industrial,T124,54.8,27.2,104.1,No Delay,0,0,33.3,219.4,300,Within SLA,5,Completed
SR13133,25-01-2026,Pune,Preventive Maintenance,Medium,Business,T108,5,58.1,104,Technician Availability,0,0,19.9,187,270,Within SLA,4.3,Completed
SR13134,21-10-2025,Hyderabad,Electrical Service,High,Residential,T123,5,19,161.4,Technician Availability,0,0,47.3,232.7,240,Within SLA,4.6,Completed
SR13135,28-07-2026,Mumbai,Installation,High,Industrial,T123,24.2,69.3,110.3,Customer Availability,0,0,64.1,267.9,240,Breached,5,Completed
SR13136,22-03-2026,Mumbai,Network Support,High,Industrial,T101,40.2,65.1,99.5,Scheduling,0,0,50.2,255,240,Breached,4.5,Completed
SR13137,29-07-2025,Hyderabad,Installation,High,Residential,T129,19,41.7,91.4,Technician Availability,0,0,22.8,174.9,240,Within SLA,4.8,Completed
SR13138,13-08-2026,Pune,Preventive Maintenance,Low,Industrial,T119,16.9,45.3,79,Scheduling,0,0,44.3,185.5,300,Within SLA,5,Completed
SR13139,29-10-2025,Hyderabad,Installation,High,Business,T125,28.5,59.6,98.7,Travel,0,0,5,191.8,240,Within SLA,4.2,Completed
SR13140,11-08-2025,Bangalore,Installation,High,Industrial,T105,56.2,22.9,109.4,No Delay,0,0,54.5,243,240,Breached,4.6,Completed
SR13141,03-01-2025,Bangalore,Network Support,Medium,Business,T105,29.9,44,68.1,Scheduling,0,0,39.2,181.2,270,Within SLA,5,Completed
SR13142,02-06-2026,Hyderabad,Preventive Maintenance,Medium,Business,T123,52.4,50,76.7,Approval,0,96.4,106.1,285.2,270,Breached,4.5,Completed
SR13143,03-04-2025,Pune,Electrical Service,Medium,Business,T127,37.3,15.9,64.4,Approval,0,112.1,149.5,267.1,270,Within SLA,5,Cancelled
SR13144,04-06-2026,Mumbai,Installation,Medium,Business,T126,59,68,105.3,Travel,0,0,38.6,270.9,270,Breached,4.5,Completed
SR13145,04-03-2026,Bangalore,Equipment Repair,Medium,Business,T124,32.2,91.6,124.4,No Delay,0,0,60.1,308.3,270,Breached,4.4,Completed
SR13146,08-05-2026,Bangalore,Electrical Service,High,Business,T122,42.1,98.1,20,No Delay,0,0,41.3,201.5,240,Within SLA,5,Completed
SR13147,23-08-2025,Pune,Installation,High,Industrial,T121,39.2,11,81,No Delay,0,0,45.3,176.5,240,Within SLA,5,Completed
SR13148,10-06-2025,Bangalore,Electrical Service,High,Residential,T101,33.8,73.2,144.5,Travel,0,0,48.3,299.8,240,Breached,4.7,Completed
SR13149,27-11-2025,Bangalore,Equipment Repair,Low,Industrial,T126,47.9,37.4,113.1,Technician Availability,0,0,40.6,239,300,Within SLA,4.9,Completed
SR13150,29-11-2025,Pune,Electrical Service,Low,Residential,T110,46.2,47.8,102.4,Spare Part,148.1,0,190.4,386.8,300,Breached,4.2,Completed
SR13151,19-02-2025,Hyderabad,Electrical Service,High,Industrial,T110,39.4,30.4,54.9,No Delay,0,0,36.1,160.8,240,Within SLA,4.8,Completed
SR13152,07-06-2026,Mumbai,Equipment Repair,High,Residential,T129,7.1,62.1,117,Travel,0,0,54.4,240.6,240,Breached,4.5,Completed
SR13153,07-05-2026,Mumbai,Equipment Repair,Medium,Industrial,T125,18.3,10,88.7,Technician Availability,0,0,5,122,270,Within SLA,4.1,Completed
SR13154,05-08-2026,Bangalore,Equipment Repair,High,Business,T122,22,26,113.5,Approval,0,138.5,174.2,335.7,240,Breached,4.3,Completed
SR13155,29-09-2025,Mumbai,Network Support,Low,Residential,T103,39.5,10,158.1,No Delay,0,0,63.9,271.5,300,Within SLA,5,Completed
SR13156,03-08-2026,Hyderabad,Equipment Repair,High,Industrial,T128,35.3,38.4,51.3,Spare Part,119.7,0,153.7,278.7,240,Breached,3.9,Completed
SR13157,09-09-2025,Bangalore,Electrical Service,Critical,Business,T112,24.7,43.7,134,No Delay,0,0,19.3,221.7,210,Breached,4.1,Completed
SR13158,14-07-2026,Mumbai,Equipment Repair,High,Industrial,T126,23.6,18.5,81.8,Travel,0,0,24.3,148.2,240,Within SLA,4.4,Completed
SR13159,31-03-2025,Chennai,Installation,Critical,Residential,T112,46.3,60.4,127.9,No Delay,0,0,53,287.6,210,Breached,4.7,Completed
SR13160,22-03-2026,Chennai,Equipment Repair,Medium,Industrial,T107,25.1,58.7,72.7,No Delay,0,0,46,202.5,270,Within SLA,4.6,Completed
SR13161,28-11-2025,Chennai,Equipment Repair,High,Industrial,T116,5,67.3,61,Scheduling,0,0,55.9,189.2,240,Within SLA,4.5,Completed
SR13162,19-05-2025,Chennai,Preventive Maintenance,Low,Business,T120,38.3,78.1,113,No Delay,0,0,63.6,293,300,Within SLA,4.8,Completed
SR13163,23-12-2025,Chennai,Electrical Service,Low,Business,T129,27.8,44.7,40.5,No Delay,0,0,40.9,153.9,300,Within SLA,4.7,Completed
SR13164,01-10-2025,Bangalore,Electrical Service,Low,Business,T103,47.3,54.5,67.3,No Delay,0,0,41.3,210.4,300,Within SLA,4.9,Completed
SR13165,19-01-2025,Pune,Installation,Medium,Residential,T128,24.6,29.5,67.4,Travel,0,0,11,132.5,270,Within SLA,4.8,Completed
SR13166,07-11-2025,Pune,Network Support,Medium,Business,T107,32.4,51.3,70,Travel,0,0,33.8,187.5,270,Within SLA,3.8,Completed
SR13167,03-06-2025,Bangalore,Preventive Maintenance,High,Residential,T122,40,52.3,108.9,Customer Availability,0,0,22.8,224,240,Within SLA,4.9,Completed
SR13168,25-01-2026,Bangalore,Installation,High,Business,T114,5,80.5,106,Approval,0,147.2,154.5,346,240,Breached,3.8,Completed
SR13169,17-09-2025,Hyderabad,Installation,High,Business,T127,26.8,60.7,86.9,No Delay,0,0,40.2,214.6,240,Within SLA,4.3,Completed
SR13170,25-07-2026,Pune,Electrical Service,Medium,Business,T104,24.2,61.1,66.9,No Delay,0,0,18.4,170.6,270,Within SLA,4.6,Completed
SR13171,05-05-2025,Chennai,Preventive Maintenance,Critical,Business,T130,28.6,44,85,Travel,0,0,41.8,199.4,210,Within SLA,4.1,Completed
SR13172,20-12-2025,Bangalore,Electrical Service,Medium,Residential,T110,28,10,51.3,Scheduling,0,0,22,111.3,270,Within SLA,4.8,Completed
SR13173,30-09-2025,Chennai,Network Support,High,Residential,T124,35.7,50.5,51.1,Scheduling,0,0,53.2,190.5,240,Within SLA,4.9,Completed
SR13174,02-09-2025,Pune,Electrical Service,High,Residential,T102,38.5,40.5,67.7,Travel,0,0,38.5,185.2,240,Within SLA,5,Completed
SR13175,26-03-2026,Mumbai,Equipment Repair,Critical,Business,T122,45.1,27.8,45.5,Travel,0,0,47.3,165.7,210,Within SLA,4.7,Completed
SR13176,04-09-2025,Mumbai,Electrical Service,Medium,Business,T116,43.3,64.8,93.1,Approval,0,69.1,101,302.2,270,Breached,4.2,Completed
SR13177,04-06-2026,Bangalore,Equipment Repair,High,Business,T103,53.5,69.7,106.7,Travel,0,0,42.2,272.1,240,Breached,4.1,Completed
SR13178,21-05-2025,Hyderabad,Installation,Medium,Residential,T115,50.2,29.9,89.2,No Delay,0,0,34,203.3,270,Within SLA,4.9,Completed
SR13179,28-12-2025,Chennai,Network Support,Medium,Industrial,T108,56.5,50.8,55.6,Spare Part,255.9,0,292.1,455,270,Breached,3.5,Completed
SR13180,08-01-2025,Bangalore,Equipment Repair,Medium,Industrial,T116,54.1,47.8,75.1,Technician Availability,0,0,42.8,219.8,270,Within SLA,3.8,Completed
SR13181,23-04-2026,Hyderabad,Network Support,Medium,Industrial,T111,27.9,72.7,116.5,Approval,0,56.2,73.5,290.6,270,Breached,4.4,Completed
SR13182,18-12-2025,Chennai,Electrical Service,Medium,Residential,T124,31.1,58.7,124,Spare Part,100.3,0,146.2,360,270,Breached,4.6,Completed
SR13183,10-05-2026,Pune,Electrical Service,High,Industrial,T111,32.2,64.3,52.6,Spare Part,65.1,0,85.9,235,240,Within SLA,5,Completed
SR13184,03-03-2026,Mumbai,Installation,Medium,Residential,T111,53.3,42.6,102.1,Technician Availability,0,0,10.7,208.7,270,Within SLA,4.4,Completed
SR13185,08-02-2025,Hyderabad,Electrical Service,High,Residential,T101,32.3,58.3,64.1,Spare Part,126,0,185.8,340.5,240,Breached,3.9,Completed
SR13186,06-07-2025,Chennai,Equipment Repair,High,Business,T102,47.5,67.4,124.3,No Delay,0,0,24.6,263.8,240,Breached,4.5,Completed
SR13187,03-04-2025,Bangalore,Installation,High,Business,T120,7.6,96.3,126,Customer Availability,0,0,74.1,304,240,Breached,4.1,Completed
SR13188,27-03-2025,Chennai,Network Support,Medium,Residential,T101,5,39.2,20,Scheduling,0,0,45.3,109.5,270,Within SLA,5,Completed
SR13189,13-02-2025,Bangalore,Installation,High,Industrial,T119,55.5,42.7,60.6,No Delay,0,0,56.3,215.1,240,Within SLA,4.7,Cancelled
SR13190,17-05-2025,Mumbai,Network Support,Critical,Residential,T120,43.7,35.2,101.3,Technician Availability,0,0,25.3,205.5,210,Within SLA,4.8,Completed
SR13191,25-02-2026,Mumbai,Preventive Maintenance,High,Residential,T110,54,41.1,21.9,Travel,0,0,15,132,240,Within SLA,4.4,Completed
SR13192,15-03-2025,Chennai,Equipment Repair,High,Industrial,T119,13.3,77.6,132.9,Technician Availability,0,0,17.2,241,240,Breached,4.6,Completed
SR13193,02-07-2026,Chennai,Equipment Repair,Medium,Business,T121,38.8,33.4,100.6,Spare Part,20,0,71.9,244.7,270,Within SLA,4.1,Completed
SR13194,27-05-2026,Bangalore,Network Support,Critical,Residential,T111,14,57.8,41.9,Travel,0,0,29.7,143.4,210,Within SLA,4.8,Completed
SR13195,05-06-2025,Bangalore,Electrical Service,High,Business,T112,49.7,70,118.3,Approval,0,149.8,181.3,419.3,240,Breached,3.8,Completed
SR13196,12-09-2025,Hyderabad,Electrical Service,Medium,Business,T110,36.8,74,118.6,No Delay,0,0,12.6,242,270,Within SLA,4.8,Completed
SR13197,20-06-2025,Hyderabad,Preventive Maintenance,Medium,Business,T107,34.5,79.1,105.7,Approval,0,52,77.2,296.5,270,Breached,5,Completed
SR13198,19-06-2025,Hyderabad,Network Support,High,Residential,T124,49.5,59.4,101.4,Spare Part,180.9,0,212.8,423.1,240,Breached,3.5,Completed
SR13199,18-11-2025,Chennai,Preventive Maintenance,Medium,Industrial,T108,35,57.5,113.7,Technician Availability,0,0,34.6,240.8,270,Within SLA,5,Completed
SR13200,21-07-2026,Hyderabad,Network Support,High,Industrial,T111,34.5,38.6,54.7,Travel,0,0,40,167.8,240,Within SLA,4.7,Completed
SR13201,01-04-2026,Chennai,Preventive Maintenance,Medium,Business,T118,14.7,10.6,93.1,Spare Part,128.4,0,155.6,274,270,Breached,5,Completed
SR13202,04-06-2025,Mumbai,Network Support,Medium,Business,T116,56.6,38.1,63.1,Spare Part,119.5,0,143.4,301.2,270,Breached,4.4,Completed
SR13203,15-12-2025,Pune,Equipment Repair,High,Industrial,T101,38.1,53.2,120.8,Travel,0,0,58.5,270.6,240,Breached,4.2,Completed
SR13204,27-03-2026,Mumbai,Preventive Maintenance,High,Business,T129,44.3,70.3,86.1,Technician Availability,0,0,20.1,220.8,240,Within SLA,4.3,Completed
SR13205,22-06-2025,Chennai,Preventive Maintenance,High,Industrial,T130,15.9,80,20,No Delay,0,0,20.9,136.8,240,Within SLA,4.9,Completed
SR13206,10-01-2025,Chennai,Network Support,High,Industrial,T106,57.2,50.1,40.9,Technician Availability,0,0,45.7,193.9,240,Within SLA,4.5,Completed
SR13207,22-09-2025,Pune,Installation,High,Residential,T117,38.8,72.5,84.5,Approval,0,107.7,111.4,307.2,240,Breached,3.8,Completed
SR13208,14-03-2026,Bangalore,Installation,Medium,Business,T122,62,53.3,68.7,Technician Availability,0,0,24.4,208.4,270,Within SLA,4.8,Completed
SR13209,04-09-2025,Bangalore,Equipment Repair,High,Business,T113,51.2,54.2,69.9,Approval,0,45.2,92.6,267.9,240,Breached,4.4,Completed
SR13210,30-06-2026,Bangalore,Electrical Service,Medium,Residential,T123,5,44,62.4,Spare Part,70.6,0,137.6,249,270,Within SLA,4.1,Completed
SR13211,14-05-2026,Hyderabad,Electrical Service,High,Industrial,T125,47.8,40.5,60,Scheduling,0,0,14.1,162.4,240,Within SLA,4,Completed
SR13212,09-05-2025,Bangalore,Equipment Repair,Medium,Business,T110,49.9,38.4,96.2,No Delay,0,0,31.6,216.1,270,Within SLA,4.9,Completed
SR13213,23-11-2025,Hyderabad,Electrical Service,Critical,Residential,T110,45.5,39,107.5,Spare Part,182.4,0,212.6,404.6,210,Breached,3.7,Completed
SR13214,08-02-2026,Hyderabad,Network Support,Medium,Industrial,T101,39.1,36.5,92.9,Travel,0,0,26.1,194.6,270,Within SLA,4.6,Completed
SR13215,25-12-2025,Bangalore,Installation,Low,Residential,T107,33,67,104.9,No Delay,0,0,37.4,242.3,300,Within SLA,4.8,Completed
SR13216,17-01-2025,Bangalore,Equipment Repair,Low,Residential,T120,35.4,75.4,86.9,Customer Availability,0,0,25,222.7,300,Within SLA,5,Completed
SR13217,01-10-2025,Pune,Network Support,Low,Residential,T109,56.9,34.8,38.6,Approval,0,49,77.2,207.5,300,Within SLA,5,Completed
SR13218,26-04-2025,Pune,Equipment Repair,Medium,Residential,T111,58,32.1,129.9,Travel,0,0,47.1,267.1,270,Within SLA,4.5,Completed
SR13219,01-04-2025,Hyderabad,Installation,Medium,Industrial,T120,33.2,46.3,128,Technician Availability,0,0,21.2,228.7,270,Within SLA,5,Completed
SR13220,23-03-2025,Pune,Electrical Service,High,Residential,T102,24.1,32.5,103.7,Travel,0,0,40,200.3,240,Within SLA,4.8,Completed
